ID,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
4857,,42.24,10.92,20.74,17.38,12.73,0.74,1.84,,,0,
4858,218.17,30.53,5.39,10.49,8.64,15.8,2.63,3.62,,,15.69,
4859,55.51,25.62,4.49,10.06,10.14,18.58,5.8,2.87,,,19.31,
4860,25.56,29.45,5.78,12.58,10.7,14.64,0.46,4.45,31.06,2.88,5.47,
4861,26.7,21.82,30.59,56.7,44.21,11.35,0.48,2.77,,,,
4862,20.15,77.75,19.25,39.62,31.59,17.94,0.75,2.87,,,,
4863,,56.61,11.65,20.88,17.82,,0.51,2.31,,,,
4864,12.42,,6.1,5.22,8.97,8.41,5.23,0.87,,,5.23,
4865,11.01,112.53,11.53,29.17,20.7,8.36,0.64,2.96,43.27,2.13,5.82,
4866,32.56,,4.66,4.44,7.48,10.29,1.01,1.39,,,1.01,
4867,22.79,,6.29,3,7.66,15.69,,4.7,,,,
4868,17,97.59,10.12,10.29,12.98,15.8,0.91,1.58,,,,
4869,22.19,46.72,11.37,16.14,15.42,10.82,0.53,1.06,,,,
4870,8.74,62.96,9.58,10.3,11.75,13.48,0.47,1.28,,,,
4871,18.9,138.45,24.37,30.71,28.43,21.24,0.83,1.86,,,,
4872,17.54,69.17,39.37,30.36,20.54,2.09,0.58,2.44,,,,
4873,20.06,95.02,6.15,9.27,10.25,0.15,0.69,1.53,,,,
4874,19.91,77.41,8.17,18.42,14.77,0.68,0.63,1.63,,,,
4875,14.66,51.42,6.68,17.36,13.59,0.33,0.45,1.52,,,,
4876,,34.42,3.89,12.5,8.79,,0.61,2.85,,,,
4877,,,,,15.91,,0,,,,,
4878,,,,,10.86,,0,,,,0,
4879,,38.47,2.9,12.73,13.83,,0.01,3.96,,,0,
4880,,38.09,2.87,10.08,13.08,,0.05,4.63,,,0,
4881,,,,,10.95,,0,,,0,0,
4882,31.42,60.6,4.21,14.68,7.77,40.48,1.37,2.3,32.72,0.43,0.93,
4883,25.09,,5.21,8.97,6.48,40.88,45.96,1.24,16.55,1.44,4.18,
4884,21.94,,5.07,8.83,7.15,40.67,47.93,1.37,18.87,1.29,1.75,
4885,21.57,97.04,5.63,14.87,7.1,40.59,3.59,1.75,19.82,4.29,2.84,
4886,14.38,61.19,4.9,12.56,6.76,40.86,3.34,2.31,21.54,,1.08,
4887,101.09,55.19,5.23,12.41,7.33,40.69,0.56,3.03,20.49,,,
4888,33.05,83.6,6.58,16.2,5.75,40.91,1.59,2.63,20.28,,,
4889,39.14,63.13,4.93,15.46,4.7,40.66,0.52,2.72,21.74,,,
4890,41.43,18.46,5.95,18.34,1.75,40.69,0.47,2.87,26.26,,4.08,
4891,100.39,13.98,5.88,21.01,1.98,40.31,0.49,3.66,26.14,,,
4892,56.45,11.73,4.82,17.24,3.35,40.82,0.41,2.72,28.1,,,
4893,35.4,29.35,4.85,15.82,2.91,40.19,0.22,2.88,22.79,,,
4894,43.43,77.31,4.74,16.31,3.97,40.51,0.38,3.06,25.25,,,
4895,34.99,73.18,4.35,17.43,2.31,40.31,0.41,3.13,23.74,,,
4896,15.02,62.79,3.54,18.74,0.59,41.23,0.59,4.94,26.6,,,
4897,29.31,51.59,4.63,23.2,0.47,40.74,0.39,3.39,25.06,,,
4898,19.65,66.91,4.85,22.46,2.32,40.27,0.55,3.66,25.17,,4.16,
4899,6.82,58.75,49.24,42.15,2.75,39.99,0.31,4.72,34.16,,,
4900,27.16,59.6,4.61,20.93,4.15,40.64,0.77,4.62,28.48,1.94,26.35,
4901,27.9,33.7,5.05,20.47,5.14,40.42,0.38,3.08,21.22,,,
4902,35.17,51.69,3.61,19.08,2.06,40.41,0.42,3.7,20.34,10.7,68.02,
4903,37.57,46.28,4.82,22.32,2.61,40.49,0.48,3.72,21.4,,4.53,
4904,23.25,72.41,4.13,21.96,0.67,40.36,0.48,4.45,22.36,,,
4905,31.08,74.7,4.38,19.42,4.38,40.4,0.51,2.9,24.83,,,
4906,37.35,59.38,3.16,20.08,1.91,40.42,0.38,2.33,22.29,,,
4907,22.49,51.96,2.72,25.1,1.07,40.48,0.3,2.78,23.62,,,
4908,37.14,64.32,4.29,32.8,2.76,40.36,0.43,2.93,22.96,,1.3,
4909,28.89,53.47,3.55,40.9,4.13,40.83,0.53,2.85,24.81,,,
4910,28.25,65.4,12.9,59.8,2.51,40.73,0.5,2.61,29.82,,,
4911,,55.92,8.49,40.18,0,,0.4,3.09,22.77,0.9,0.57,
4912,43.95,68.24,4.78,19.99,1.38,104.81,0.57,3.55,28.99,0.95,2.47,
4913,24.72,57.37,4.12,21.18,0,43.84,0.36,3.77,22.02,0.47,0.26,
4914,,62.86,5.69,16.07,0,,0.36,5.42,31.99,0.99,0.36,
4915,23.04,48.92,5.23,12.98,1.43,43.25,0.41,9.3,44.94,0.77,0.17,
4916,13.59,45.66,3.62,21.47,2.35,43.42,0.52,2.96,36.66,0.59,0.26,
4917,11.1,41.09,8.1,29.29,18.5,39.83,0.97,3.76,39.12,0.56,6.38,
4918,32.23,57.94,10.28,32.53,65.31,13.14,0.89,7.68,22.05,0.34,2.14,
4919,41.01,79.93,8.32,25.42,5.5,5.14,0.8,4.59,36.26,0.67,0.27,
4920,30.9,80.19,7.57,33.55,0,,0.51,4.13,16.27,0.81,0.35,
4921,26.31,49.89,4.44,30,12.86,24.8,0.25,3.38,19.1,0.82,0.36,
4922,32.98,44.55,4.23,26.31,12.71,30.77,0.2,4.3,16.09,0.81,0.35,
4923,43.4,33.79,4.89,26.08,8.49,55.78,0.38,5.07,17.18,1,0.39,
4924,32.46,52.66,4.99,23.58,11.01,35.92,0.52,4.53,22.04,1.96,4.97,
4925,26.6,103.69,6.32,21.48,8.74,120.07,0.46,5.37,16.37,5.2,1.46,
4926,39.41,102.24,7.88,29,10.48,84.68,0.52,3.87,10.98,0.5,2.27,
4927,10.22,131.33,5.23,33.14,0,,0.43,4.44,10.45,0.44,1.5,
4928,16.88,116.82,4.73,33.42,2.93,49.59,0.71,4.02,13.28,0.66,3.4,
4929,17.1,105.03,4.98,30.5,0,,0.64,4.07,14.12,0.68,2.88,
4930,46.14,95.12,5.1,26.83,18.81,28.28,1.08,5.66,14.51,0.89,4.03,
4931,55.24,71,5.51,26.2,25.54,36.38,1.13,4.08,15.05,0.66,2.89,
4932,75.42,121.03,3.75,17.34,6.51,55.12,0.46,4.5,31.09,0.4,1.68,
4933,65.16,100.91,8.31,22.49,4.41,55.14,0.51,4.53,,,,
4934,,102.73,14.91,30.02,0,,0.61,4.77,,,,
4935,,122.73,12.34,29.19,0,,0.51,4.42,,,,
4936,70.57,112.72,7.54,24.24,6.39,55.41,0.49,4.57,,,,
4937,69.14,94.23,10.26,20.54,4.73,56.1,1.45,8.5,,,8.39,
4938,54.75,81.36,8.6,20.33,7.29,55.42,0.55,10.84,,,,
4939,41.7,139.73,11.37,24.67,5.86,55.17,0.73,4.57,,,,
4940,27.31,91.1,10.57,25.65,5.49,38.9,0.56,4.59,23,0.33,1.18,
4941,13.51,85.18,7.51,27.68,3.9,15.05,1.11,4.26,15.26,0.33,0.93,
4942,18.96,72.83,6.87,26.66,4.02,15.09,0.85,4.12,14.68,0.32,0.97,
4943,14.61,70.21,6.43,24.16,5.29,15.11,0.73,3.97,15.67,0.36,1.42,
4944,21.3,74.85,9.64,28,4.89,15.12,1.08,4.5,15.17,0.6,2.55,
4945,25.15,66.38,14.37,31.42,4.02,15.12,1.97,3.65,12.04,0.38,1.37,
4946,24.23,,9,25.35,6.19,15.13,0.51,4.65,13.14,,1.12,
4947,35.18,154.1,18.71,39.16,3.44,15.02,0.2,4.22,21.95,,1.05,
4948,32.41,155.04,20.35,47.09,0,,0,7.07,23.11,,,
4949,56.36,182.16,16.27,38.07,6.79,14.45,0.52,6.24,4.68,,1.07,
4950,53.43,180.64,15.26,33.94,7.55,14.91,0.73,7.21,,,1.16,
4951,44.05,191.47,17.12,35.85,0,,0,6.02,41.74,1.57,4.94,
4952,62.36,181.92,16.5,38.24,3.31,15.14,0.37,6.46,23.58,2.63,3.25,
4953,62.74,191.9,16.25,35.42,9.55,19.99,1.12,8.07,23.86,2.87,0.91,
4954,97.17,195.61,15.42,33.75,9.13,39.56,0.75,10.52,10.54,3.28,0.54,
4955,67.85,184.81,17.7,38.05,8.52,24.4,1.2,7.36,31.08,3.12,1.78,
4956,58.78,179.79,17.97,41.96,6.73,23.24,1.18,9.87,22.16,1.38,2,
4957,80.99,224.1,14.17,36.1,11.88,33.13,1.64,8.46,22.28,1.25,2.84,
4958,68.17,116.92,8.27,44.78,18.86,40.67,1.16,4.9,25.13,1.07,1.84,
4959,59.61,137.68,8.04,46.57,16.72,37.52,0.83,4.28,29.54,1.01,1.44,
4960,62.38,123.91,12.29,46.43,15.06,34.9,0.8,9.04,44.86,0.65,1.39,
4961,78.74,130.99,10.07,44.4,13.2,35.3,3.1,4.31,45.04,1.07,1.94,
4962,60.79,130.15,9.82,38.53,10.08,41.04,2.97,3.75,23.8,1.77,4.15,
4963,36.92,95.71,13.39,34.8,6.17,38.42,0.55,4.92,21.69,0.47,1.31,
4964,21.2,,3.94,30.89,4.5,37.58,0.28,5.34,16.2,0.47,1.38,
4965,31.26,142.2,16.42,39.54,3.64,36.28,0.42,3.29,26.39,0.93,2.07,
4966,34.79,111.6,22.62,41.17,7.45,37.76,1.37,2.49,25.26,0.69,3.73,
4967,55.92,118.8,12.26,37.52,14.38,36.05,0.85,4.84,30.68,1.81,3.24,
4968,55.03,117.02,8.25,29.98,0,28.78,1.16,4.69,34.67,2.3,3.01,
4969,41.23,69.46,2.8,27.4,0,27.28,0.7,3.85,37.6,1.9,2.37,
4970,43.91,100.27,3.56,31.23,0,29.92,0.83,2.83,36.94,1.63,2.44,
4971,52.08,109.02,8.9,32.63,6.48,29.57,0.83,6.29,37.14,1.28,2,
4972,46.94,120.41,7.62,28.38,0,28.86,0.62,5.16,46.92,1.16,2.21,
4973,49.03,130.54,8.22,30.8,0,27.67,0.76,6.34,62.56,1.44,2.65,
4974,57.78,150.94,10.46,41.03,0,29.6,0.73,7.64,71.14,1.39,2.11,
4975,52.72,127.44,7.61,37.57,0,30.49,0.72,8.28,77.53,1.02,1.64,
4976,38.42,121.18,10.83,38.81,0,39.82,0.63,4.93,57.77,0.75,1.49,
4977,29.96,82.83,10.55,36.67,0,31.52,0.37,5.26,14.2,0.62,1.54,
4978,27.64,56.85,7.72,25.66,0,14.03,0.91,5.02,15.65,0.79,1.91,
4979,35.8,130.25,10.26,25.46,0,24.15,1.9,5.08,22.33,0.78,4.12,
4980,40.13,133.97,11.92,34.52,0,34.63,0.99,2.97,48.83,0.67,1.26,
4981,43.6,135.71,8.35,30.86,0,24.55,0.57,2.5,56.67,0.8,1.74,
4982,48.93,,3.22,26.23,0,24.89,0.62,2.78,45.24,1.11,2.47,
4983,42.21,,4.16,38.1,0,,0.46,2.34,49.29,1.09,2.2,
4984,102.01,182.79,14.76,44.31,0,31.02,0.69,3.9,44.48,1.09,1.9,
4985,91.6,141.03,9.41,31.76,0,39.39,3,7.56,16.37,1.97,2.56,
4986,47.76,173.09,10.82,39.92,0,39.88,2.6,6.66,33.28,3.07,7.77,
4987,86.62,152.15,9.06,32.55,0,19.16,1.05,4.88,46.95,6.35,6.71,
4988,46.12,158.04,12.75,33.94,0,17.7,1.22,4.01,43.76,5.39,2.86,
4989,46.87,164.12,14.9,36.46,0,17.32,0.89,3.63,38.04,7.38,3.73,
4990,53.71,171.52,17.18,37.49,0,17.2,0.85,3.52,35.33,8.44,3.73,
4991,49.9,176.99,15.78,38.97,0,27.25,0.67,6.79,26.27,8.92,5.41,
4992,59.3,194.37,11.64,37.55,0,27.55,0.81,11.63,31.34,11.69,4.73,
4993,49.69,170.26,9.74,31.49,0,26.58,1.88,5.34,28.52,8.45,4.38,
4994,45.84,137.86,12.77,26.72,0,27.97,0.87,4.93,39.83,6.72,3.94,
4995,22.14,78.55,10.95,26.06,0,30,0.72,3.55,20.83,3.61,9.26,
4996,18.3,102.86,14.52,30.35,0,37.49,0.82,4.06,11.42,2.54,2.86,
4997,24.44,136.05,10.4,23.2,0,28.44,1.66,3.15,8.61,2.4,3.85,
4998,23.63,124.78,14.4,30.2,0,29.23,2.95,4.43,9.8,2.5,7.48,
4999,36.97,155.51,14.79,44.45,0,27.6,1.7,3,15.37,3.56,5.03,
5000,40.72,132.73,14.55,44.74,0,26.04,0.65,3.63,20.32,4.71,2.45,
5001,32.59,128.54,15.8,43.67,0,26.6,0.69,5.58,16.42,3.78,2.55,
5002,44.96,135,10.65,40.56,0,24.42,1.19,6.68,13.5,3.79,4.98,
5003,30.37,124.8,7.35,37.24,0,24,0.46,3.47,6.73,5.57,5.58,
5004,24.98,138.06,10.07,42.15,0,32.37,1.76,8.15,8.43,4.45,4.65,
5005,42.19,131.75,4.07,25.22,0,28.36,1.46,6.85,22.58,1.85,1.74,
5006,204.25,,1.55,22.25,0,37.1,0.97,7.88,18.31,1.23,2.05,
5007,30.72,180.88,8.36,23.41,0,25.14,0.54,2.62,22.5,1.8,2.04,
5008,28.47,142.64,14.16,37.05,0,27.42,1.15,3.72,12.13,1.86,3.39,
5009,34.57,137.45,14.64,37.38,0,36.2,1.39,4.25,7.08,2.58,3.04,
5010,36.97,143.58,8.67,38.93,0,23.44,1.63,4.35,13.37,2.78,5.85,
5011,35.21,130.91,7.48,40.15,0,28.81,0.79,4.81,26.23,2.87,5.5,
5012,37.8,144.73,8.19,40.9,0,20.01,0.73,4.27,25.9,2.82,5.5,
5013,19.09,121.19,6.35,35.67,0,18.42,0.71,3.75,18.88,2.96,4.76,
5014,19.68,99.9,6.17,24.18,0,16.41,0.46,4.19,16.53,3.26,4.52,
5015,39.64,176.96,7.26,30.67,0,17.54,0.28,4.74,28.61,4.78,7.43,
5016,43.67,150.64,15.23,72.51,0,17.39,0.74,7.81,37.75,9.07,13.98,
5017,57.79,141.76,14.19,79.24,0,18.3,0.62,7.79,11.26,7.52,5.94,
5018,39.11,145.35,5.4,46.39,0,17.31,0.71,4.93,52.62,3.93,3.64,
5019,34.02,121.66,7.15,49.47,0,17.08,0.84,5.17,34.44,3.63,4.39,
5020,53.5,111.09,5.22,41.33,0,16.9,0.7,7.04,23.74,3.94,3.79,
5021,38.53,80.87,2.34,20.7,0,17.07,0.2,4.32,17.27,3.16,2.63,
5022,44.9,112.78,7.43,30.07,0,16.91,0.46,5.6,,,,
5023,54.65,134.46,9.58,44.47,0,17.46,0.57,5.58,,,,
5024,40.96,128.38,9.9,47.25,0,17.59,0.74,4.92,41.16,2.76,2.06,
5025,20.13,105.61,7.33,42.34,0,,0.77,4.8,25.9,3.65,2.04,
5026,19.61,105.34,8.81,40.94,0,17.62,0.68,4.93,29.95,2.35,2.36,
5027,26.66,106.4,9.8,49.02,0,19.41,0.74,4.95,31.55,4.07,4.61,
5028,36.93,118.86,6.9,38.48,0,24.85,0.76,4.58,39.09,4.02,3.48,
5029,36.09,114.62,7.03,36.01,0,25.09,0.63,4.57,35.78,3.12,3.3,
5030,41.53,131.53,7.88,39.13,0,24.47,0.59,4.32,39.95,3.62,3.19,
5031,47.48,140.54,7.12,40.87,0,25.17,0.79,5.57,43.82,3.83,2.83,
5032,37.61,124.94,4.72,33.21,0,25.52,0.67,4.83,39.25,2.71,2.18,
5033,43.11,136.23,8.29,44.61,0,24.41,0.86,8.12,38.14,6.53,3.66,
5034,74.1,125.23,4.58,37.38,0,24.92,0.61,5.51,59.48,4.82,4.63,
5035,42.42,142.13,6.56,47.35,0,25.29,1.02,5.96,56.92,4.81,3.79,
5036,24.26,140.88,7.53,44.12,0,26.47,0.68,3.72,52.42,3.02,3.19,
5037,31.22,108.09,4.05,26.86,0,26.04,0.55,3.67,50.8,2.17,2,
5038,29.21,,2.03,13.26,0,24.76,0,3.29,63.14,1.76,1.48,
5039,26.3,,1.37,11.83,0,23.31,0,3.07,58.37,1.86,1.21,
5040,31.65,128.58,7.04,34.1,0,23.82,0.53,5.25,53.3,2.18,1.69,
5041,37.02,130.28,9.83,52.33,0,23.88,1.3,7.6,,,,
5042,39.68,111.56,7.37,47.26,0,22.76,0.67,6.18,,,,
5043,31.59,104.2,10.26,42.72,0,23.03,1.03,5.81,,,,
5044,39.92,116.54,11.78,47.16,0,24.05,0.6,5.54,,,,
5045,40.34,103.46,16.09,67.51,0,23.84,0.61,6.9,,,,
5046,,102.7,17.23,76.4,0,,0.58,7.09,,,,
5047,49.45,125.79,16.15,67.63,0,22.23,0.71,6.9,,,0,
5048,41.55,121.2,8.58,45.39,0,23.95,5.28,6.23,51.39,2.05,1.58,
5049,34.96,114.94,7.97,41.5,0,23.3,6.42,4.81,49.67,2.57,1.42,
5050,27.04,109.75,5.55,28.01,0,24.99,7.32,3.67,47.81,1.7,1.05,
5051,23.36,87.39,12.36,46.38,0,27.95,8.19,5.81,19.01,2.07,1.46,
5052,10.26,65.08,12.63,63.82,0,,7.67,5.34,20.22,1.66,1.08,
5053,6.8,59.96,8.71,39.99,0,,6.65,4.24,17.63,1.27,0.87,
5054,31.79,83.98,10.38,40.89,0,24.82,7.54,4.51,34.35,1.73,1.85,
5055,37.81,81.51,6.94,40.55,0,24.8,1.55,7.85,47.14,1.45,2.19,
5056,27.42,81.76,8.06,43.93,0,23.83,1.87,8.57,39.53,1.53,1.85,
5057,49.35,82.75,8.73,58.2,0,22.26,6.34,5.18,72.53,1.27,1.7,
5058,32.16,93.4,5.83,43.39,0,22.29,15.93,3.37,50.44,2.59,1.84,
5059,32.08,,1.54,19.23,0,22.38,14.89,3.34,60.82,2.04,1.4,
5060,29.93,,1.63,19.93,0,20.54,11.68,2.93,58.61,2.48,1.55,
5061,32.73,117.9,7.98,45.2,0,21.39,15.22,4.71,60.34,3.02,2.18,
5062,43.1,102.65,10.78,64.19,0,20.74,12.47,6.59,65.58,4.88,2.15,
5063,41.94,91.18,6.83,45.34,0,20.2,9.04,7.24,64.64,4.01,5.09,
5064,38.04,103.85,6.81,45.51,0,21.68,0.58,6.22,12.28,3.56,5.01,
5065,36.09,102.51,6.31,41.63,0,20.99,0.66,7.38,13.96,3.61,3.64,
5066,29.54,93.69,8.73,51.47,0,21.44,1.01,5.61,41.88,2.29,2.63,
5067,27.65,81.87,10.35,57.48,0,22.83,0.68,5.79,43.53,3.81,4.09,
5068,30.98,71.6,9.51,44.34,0,23.08,0.5,5.43,,,,
5069,34.94,71.16,8.05,49,0,28.08,0.87,5.9,,,,
5070,40.41,78.71,11.32,64.96,0,24.68,1.08,8.65,,,,
5071,34.8,86.61,11.7,70.5,0,23.65,1.25,7.73,,,,
5072,47.98,114.34,9.36,70.87,0,22.85,1.4,10.26,,,,
5073,47.56,99.64,12.85,80.24,0,22.95,1.08,9.22,,,,
5074,41.4,108.35,17.34,102.78,0,22.5,1.13,8.57,,,,
5075,53.85,115.91,21.36,95.12,0,22.25,1.14,10.75,,,0,
5076,52.93,122.79,17.53,75.14,0,21.94,0.86,9.32,,,1,
5077,42.13,116.85,9.87,51.89,0,21.67,1.11,17.04,66.01,4.17,4.38,
5078,44.09,107.48,13.23,49.76,0,22.22,0.38,9.22,45.32,5.63,4.01,
5079,42.73,92.91,10.08,47.21,0,21.92,0.4,9.04,21.94,3.49,3.12,
5080,40.96,86.08,8.08,35.46,0,22.93,0.34,7.42,19.64,3.33,2.81,
5081,35.66,90.69,7.38,32.39,0,24.05,0.39,7.69,34.75,1.69,1.88,
5082,37.55,85.57,8.72,38.99,0,22.87,0.46,7,25.64,1.71,1.67,
5083,31.19,87.32,8.91,43.09,0,22.97,0.46,6.84,27.08,2.18,1.88,
5084,39.98,98.33,28.97,72.79,0,107.53,0.36,6.83,32.88,2.42,1.66,
5085,36.36,85.55,14.27,51.16,0,24.18,0.38,6.54,22.95,4.52,1.77,
5086,29.87,89.98,8.12,40.71,0,26.25,1.01,6.43,22.65,2.34,2.09,
5087,28.41,75.22,11.64,41.35,0,26.53,0.53,8.16,13.85,1.39,1.55,
5088,23.15,78.15,5.99,25.6,0,27.95,0.39,7.12,20.8,1.67,1.71,
5089,26.67,74.17,6.52,29.12,0,31.01,0.35,6.61,19.79,1.52,1.67,
5090,27.87,81.97,9.75,38.6,0,34.12,0.35,5.4,25.64,1.43,1.53,
5091,31.78,84.76,9.48,41.89,0,30.12,0.79,8.94,29.59,2.27,2.41,
5092,32.53,98.45,7.46,38.79,0,35.13,0.35,6.8,16.07,2.28,2.54,
5093,29.4,71.8,5.62,22.5,0,42.48,0.21,5.47,29.37,1.71,1.42,
5094,28.94,76.71,6.79,25.81,0,28.2,0.22,5.57,26.56,2.13,1.74,
5095,27.07,65.19,7.54,28.21,0,26.09,0.13,5.54,30.11,2.31,2.27,
5096,42.64,98.52,6.48,26.88,0,30.64,0.26,6.36,19.9,2.08,1.72,
5097,21.93,70.51,7.72,25.17,0,34.32,0.46,3.91,11.13,1.02,1.18,
5098,17.99,66.24,7.98,23.84,0,33.53,0.28,4.61,8.93,0.86,0.94,
5099,27.59,63.81,11.33,23.73,0,26.96,0.21,4.77,28.92,0.97,1.39,
5100,39.28,107.17,6.33,30.51,0,27.37,0.16,4.14,47.72,2.98,3.49,
5101,32.33,87.57,6.96,30.75,0,25.99,0.78,7.59,66.57,1.96,2.19,
5102,32.31,81.68,4.96,21.08,0,25.66,0.2,5.33,57.26,2.21,2.61,
5103,38.73,105.25,6.29,29.11,0,26.78,0.3,4.51,60.19,2.19,2.05,
5104,36.42,95.55,6.75,30.76,0,26.49,0.48,5.53,42.51,1.96,1.83,
5105,43.96,105.81,6.52,32.28,0,23.98,0.55,6.87,36.22,2.42,4.92,
5106,44.26,102.04,8.71,41.3,0,24.06,0.68,8.28,42.18,2.38,2.57,
5107,67.75,107.42,7.38,39.52,0,20.33,0.48,7.14,43.89,2.85,2.18,
5108,47.51,114.14,11.76,40.07,0,20.79,0.56,9.41,52.37,4.72,2.82,
5109,53.63,116.45,7.44,35.29,0,22.33,0.3,12.82,68.34,1.62,1.72,
5110,40.42,114.11,5.59,27.16,0,22.04,0.13,3.65,45.77,2.63,2.06,
5111,55.94,105.81,4.71,30.4,0,25.2,0.25,4.77,40.7,3.39,2.75,
5112,41.83,89.06,2.7,23.82,0,28.76,0.32,3.28,52.94,2.47,2.03,
5113,46.83,69.68,3.32,27.69,0,25.74,0.14,2.48,47.33,2.25,2.44,
5114,55.9,94.22,5.13,37.77,0,22.44,0.26,2.53,53.42,2.96,2.9,
5115,51.65,108.37,5.59,37.78,0,24.02,0.51,2.79,61.72,3.85,2.95,
5116,32.61,104.58,5.32,30.53,0,28.54,0.48,2.59,66.27,1.93,1.65,
5117,39.37,106.07,9.79,41.21,0,26.81,0.68,2.79,68.42,2.01,1.43,
5118,36.85,99.33,3.61,25.76,0,25.66,0.54,2.3,72.54,2.55,2.12,
5119,29.5,78.34,3.71,20.83,0,27.27,0.44,2,69.06,1.78,1.55,
5120,29.52,92.48,6.17,19.83,0,27.92,0.33,2.28,66.84,2.09,1.9,
5121,31.08,79.87,5.33,24.61,0,28.02,0.46,2.65,68.4,2.98,2.25,
5122,36.66,103.5,7.3,34.42,0,26.68,0.68,2.8,45.04,3.19,2.75,
5123,29.29,89.11,7.08,28.32,0,25.78,0.48,2.54,37.96,1.78,1.69,
5124,43,90.64,8.28,34.64,0,29.59,0.74,3.03,60,1.93,1.41,
5125,31.18,92.2,7.17,34.13,0,28.14,0.44,2.39,60,2.44,1.74,
5126,50.84,84.95,6.35,27.24,0,,0.61,9.91,17.79,4.11,2.39,
5127,50.54,105.34,7.07,37.62,0,24.73,0.56,4.26,75.93,2.92,2.3,
5128,51.33,104.38,6.96,39.64,0,24.12,0.55,5.03,63.27,3.62,1.96,
5129,35.01,101.83,9.78,45.01,0,24.52,0.69,6.77,60.39,2.4,1.76,
5130,29.02,102.67,5.34,32.75,0,,0.44,8.21,66.23,2.64,1.48,
5131,34.86,79.44,5.28,27.93,0,31.55,0.44,5.81,83.69,1.32,0.64,
5132,38.46,66.4,4.73,24.41,0,28.01,0.44,5.07,91.3,2.24,2.3,
5133,38.13,84.63,6.11,25.49,0,31.93,0.52,4.74,81.46,1.38,1.07,
5134,29.75,56.29,5.45,24.78,0,28.87,0.43,4.71,47.22,2.53,1.39,
5135,21.53,80.41,4.21,24.41,0,35.77,0.47,4.71,54.16,1.38,1.14,
5136,25.46,62.1,4.85,22.79,0,30.19,0.45,4.83,24.41,1.19,1.02,
5137,28.49,74.8,2.67,23.6,0,27.92,0.08,3.68,7.03,1.51,1.41,
5138,34.85,,2.65,32.57,0,27.52,0,3.49,21.33,1.86,1.44,
5139,29.88,108.62,3.54,31.4,0,28.23,0.19,3.52,27,1.53,1.12,
5140,33.95,110.88,4.52,42.65,0,27.58,0.7,3.86,48.16,1.87,1.7,
5141,40.01,100.72,7.39,38.94,0,28.45,0.67,5.61,27.84,3.71,2.69,
5142,62.07,84.02,4.72,32.77,0,27.29,0.49,4.4,61.69,1.52,1.44,
5143,38.44,76.53,8.49,39.84,0,28.89,0.44,5.15,43.66,1.44,1.64,
5144,13.3,111.3,9.57,45.34,0,,0.46,5.04,22.75,1.62,1.42,
5145,20.32,80.58,6.21,31.84,0,25.82,0.39,4.82,39.36,0.96,0.75,
5146,24.2,78.44,8.2,41.08,0,26.1,0.35,4.88,24.89,0.92,0.85,
5147,66.24,87.15,10.17,35.96,0,28.37,0.48,6.26,,,0,
5148,42.2,90.14,12.03,43.35,0,22.96,0.47,5.54,17.45,1.59,1.55,
5149,28.27,85.96,8.55,42.47,0,31,0.62,5.76,6.19,2.33,1.76,
5150,40.02,92.31,7.67,37.46,0,31.4,0.49,5.88,,1.54,1.17,
5151,30.26,76.29,6.46,29.37,0,22.61,0.4,5.31,29.52,2.69,1,
5152,27.66,57.56,6.67,31.17,0,29.12,0.43,4.16,52.55,2.34,1.14,
5153,32.01,57.82,4.81,31.86,0,30.32,0.23,3.67,33.71,1.6,1.22,
5154,23.19,74.07,4.28,32.79,0,31.83,0.18,2.54,25.26,0.75,0.73,
5155,28.52,35.51,5.81,39.12,0,22.39,0.42,8.55,36.74,1.06,1.26,
5156,50.58,62.09,5.9,23.23,0,11.61,0.52,15.38,10.9,0.98,1.49,
5157,120.56,73.92,6.92,26.63,0,11.24,0.49,8.45,18.96,1.66,1.58,
5158,25.22,73.47,6.26,30.63,0,18.05,0.54,3.65,16.82,1.37,1.28,
5159,14.94,50.05,5.02,26.57,0,18.34,0.52,3.52,38.46,0.84,0.82,
5160,19.1,65.84,3.8,29.5,0,17.72,0.36,3.83,34.53,1.46,1.27,
5161,22.93,65.3,3.62,26.74,0,18.17,0.38,3.73,45.09,1.03,0.91,
5162,36.58,59.73,4.78,27.92,0,15.07,0.66,3.32,13.13,1.06,0.98,
5163,20.87,45.38,5.6,32.01,0,18.85,0.56,3.49,21.6,1.15,1.25,
5164,17.43,68.76,9.54,37.75,0,23.79,0.37,3.49,21.87,1.43,1.17,
5165,12.53,50.36,8.01,34.15,0,23.65,0.37,3.51,23.31,0.9,0.79,
5166,16.58,69.24,8.33,33.06,0,23.78,0.33,2.99,13.76,1.32,1.25,
5167,25.83,63.33,8.79,37.11,0,24.31,0.41,3.57,20.05,1.28,1.23,
5168,19.58,58.26,5.7,30.27,0,23.85,0.33,3.77,26.67,1.32,1.43,
5169,21.39,59.53,6.42,29.53,0,23.75,0.38,3.75,16.72,1.21,1.16,
5170,24.85,69,6.67,26.78,0,23.65,0.41,3.65,11.46,0.68,0.58,
5171,18.21,44.46,7.45,29.32,0,23.57,0.42,3.6,18.34,0.93,1.14,
5172,19.75,52.33,6.48,25.4,0,23.46,0.28,3.66,12.12,0.62,0.59,
